"id";"number";"customer_document";"seller_name";"order_value";"order_created"
"c1c49aa7-e922-4da7-9d9a-d25ae7403559";"7047";"20.856.586/0001-06";"NATALIA";"1036,90";"2020-09-17 17:21:35"
"d8db7852-eb1c-4ff8-8320-542e2413644f";"7048";"04.718.773/0001-69";"KELI";"1082,10";"2020-09-18 11:09:37"
"693cf192-a7dc-4314-b7e5-969f82decca6";"7049";"36.978.975/0001-36";"KELI";"1528,20";"2020-09-18 12:19:52"
"0e1ad3d3-079b-4f88-afe2-f638c45bb9ff";"7050";"21.868.628/0001-83";"Denize";"1907,40";"2020-09-18 13:08:02"
"aa32adec-2d52-49db-a1b9-c06b2ace046d";"7051";"29.219.800/0001-80";"NATALIA";"2438,40";"2020-09-18 13:21:24"
"a59d986e-d8e5-4758-bdce-37da66fab127";"7052";"33.588.317/0001-40";"Erika";"478,40";"2020-09-18 13:35:35"
"4813c525-67be-4a62-ab59-3969841e87d3";"7053";"17.183.231/0001-80";"KELI";"1448,30";"2020-09-18 13:55:41"
"08364618-aa2a-4575-8383-cc09060d2148";"7054";"36.978.975/0001-36";"KELI";"4789,50";"2020-09-18 14:05:28"
"7bfc748f-2bf3-4c1c-9388-1aa4dc64bca2";"7055";"29.842.348/0001-08";"FANNY";"734,60";"2020-09-18 14:24:17"
"a5d24b1d-0d7b-48c8-8914-ebde508fe3d4";"7056";"36.978.975/0001-36";"KELI";"3523,20";"2020-09-18 14:26:14"
"654ca118-4bc3-4593-9108-93883d30c482";"7057";"18.146.450/0001-52";"NATALIA";"1008,10";"2020-09-18 17:10:34"
"5a12798b-a50d-4cf8-b554-b6a94fc69fe8";"7058";"62.111.216/0001-81";"NATALIA";"818,70";"2020-09-18 20:27:34"
"d0a6311c-9216-471e-9f36-5059079dd51b";"7059";"15.536.854/0001-64";"FANNY";"478,40";"2020-09-18 21:35:59"
"e97278c7-01a1-4947-96da-0d931df0747c";"7060";"37.595.779/0001-45";"Usuário de teste";"1047,90";"2020-09-19 13:09:36"
"2e4a4d02-e995-4390-9cef-71a84c5979ca";"7061";"28.473.836/0001-22";"KELI";"1328,70";"2020-09-20 08:22:58"
"1a618f10-9054-4fac-bf35-e1d7f91945c0";"7062";"37.582.868/0001-57";"Natalia R.";"3780,40";"2020-09-20 18:13:12"
"5a3c7840-cdb5-469b-84e7-f361cb95911c";"7063";"81.105.678/0001-30";"NATALIA";"561,00";"2020-09-20 19:31:01"
"720016e2-fec0-4775-abd6-65cb3ad30960";"7064";"26.730.511/0001-52";"Denize";"1992,70";"2020-09-20 20:06:11"
"274c7dcc-bde1-4cbe-ac71-2274271eabad";"7065";"36.788.231/0001-59";"Natalia R.";"1367,30";"2020-09-20 22:22:50"
"db8b02d9-c965-4146-9f01-c44a7a75113b";"7066";"81.105.678/0001-30";"NATALIA";"580,90";"2020-09-21 08:26:57"
"30f5a8a6-30c4-4d0b-8183-a7d8888e6010";"7067";"36.480.121/0001-25";"Erika";"868,30";"2020-09-21 10:52:57"
"bb854304-f8b3-4fcf-b00a-00f37e61e357";"7068";"31.954.836/0001-59";"NATALIA";"489,30";"2020-09-21 16:58:23"
"1205d506-851a-4aed-94a8-e93e3b8865f5";"7069";"19.618.704/0001-50";"Natalia R.";"833,00";"2020-09-21 18:12:41"
"f4e5715d-5a94-419b-9b11-ebe9bc78ce51";"7070";"12.873.406/0001-68";"Natalia R.";"1360,30";"2020-09-21 22:06:29"
"a391079c-f593-40af-84f7-ba74f67a73fc";"7071";"32.454.874/0001-05";"FANNY";"1069,00";"2020-09-21 22:22:34"
"6752e366-93c8-4bdb-9979-cf88cd002cf5";"7072";"29.219.800/0001-80";"NATALIA";"658,90";"2020-09-22 08:25:12"
"7ef410e5-9df4-4beb-a107-280ec541ed1c";"7073";"23.161.455/0001-94";"Denize";"439,20";"2020-09-22 09:59:42"
"6d51a176-5916-498d-8545-57e1cedd2c2c";"7074";"05.515.882/0001-41";"NATALIA";"1222,30";"2020-09-22 13:28:24"
"201e13b6-f2e5-45a6-915e-2ea8dd79dc58";"7075";"31.421.474/0001-30";"Danisio";"1697,90";"2020-09-22 14:36:53"
"01403df2-9b32-48b9-a242-ae0b67c41e64";"7076";"37.779.526/0001-21";"KELI";"3815,60";"2020-09-22 15:33:25"
"007440cb-7e31-4fc4-ae75-7eb4852542bd";"7077";"27.108.229/0001-09";"NATALIA";"1438,80";"2020-09-22 16:29:28"
"295ff0e2-5a41-4910-b02f-3ecbf63c953f";"7078";"18.187.966/0001-45";"KELI";"708,80";"2020-09-22 16:37:01"
"19712526-dc51-4d0d-9cb9-5ff8d6db4b73";"7079";"68.747.435/0002-19";"NATALIA";"2202,30";"2020-09-22 18:08:45"
"012634ed-76f9-40ae-9154-e9d50aaa7434";"7080";"81.105.678/0001-30";"NATALIA";"99,90";"2020-09-22 23:52:59"
"46788613-8862-4648-8c77-bee149c85103";"7081";"33.974.497/0001-06";"Denize";"568,90";"2020-09-23 01:00:27"
"70dc9254-5f6e-474c-877a-2b72c774e1b9";"7082";"22.562.916/0001-78";"Erika";"1410,30";"2020-09-23 01:03:48"
"85fb6827-9144-49ae-84b5-4b41257882da";"7083";"09.552.554/0001-76";"NATALIA";"918,20";"2020-09-23 09:29:03"
"6b121fb8-a35c-4178-acf9-11132de00c82";"7084";"04.826.304/0001-63";"KELI";"7988,70";"2020-09-23 13:40:12"
"71f3ef80-77bb-48cb-9e6d-21090a8f6807";"7085";"08.906.875/0001-69";"Denize";"1329,10";"2020-09-23 14:04:03"
"05233253-4ea1-493f-813a-5bbc590c9c18";"7086";"22.219.937/0001-95";"FANNY";"984,00";"2020-09-23 14:20:12"
"9b6464d3-3d52-4bf4-aa3a-b89b3c020111";"7087";"94.591.898/0001-63";"Denize";"1368,80";"2020-09-23 14:46:12"
"642dfe61-bc37-46d6-90b0-bfb22ee9d1e7";"7088";"36.475.444/0001-20";"Erika";"491,10";"2020-09-23 15:45:47"
"b4515f0d-bdff-4228-8429-626437b28747";"7089";"21.005.506/0001-63";"KELI";"3858,10";"2020-09-23 16:09:17"
"38c4fb1c-911c-47ae-a5f1-206b8fe47c86";"7090";"10.625.612/0001-23";"NATALIA";"2160,20";"2020-09-23 21:39:32"
"273c2629-cd95-43ce-a697-75751e253c12";"7091";"27.113.203/0001-40";"FANNY";"867,30";"2020-09-23 21:50:45"
"82ce6b6e-269c-45ac-a8bb-b8910ad50ff1";"7092";"35.705.659/0001-28";"Erika";"1477,30";"2020-09-23 22:24:05"
"ff6a4dbd-f987-4893-9da8-dfcc84e0d9fe";"7093";"05.768.854/0001-36";"Natalia R.";"923,60";"2020-09-24 07:35:12"
"40f83a33-7029-4bfe-9ff9-a2c81a65152d";"7094";"04.677.537/0001-41";"Erika";"1399,70";"2020-09-24 10:12:28"
"77fc6808-78be-48d6-bc38-65749adbfabd";"7095";"30.301.438/0001-70";"KELI";"528,70";"2020-09-24 10:18:37"
"2c49ba7f-d905-4bdc-9038-b2a046234e7f";"7096";"18.146.450/0001-52";"NATALIA";"1068,30";"2020-09-24 10:31:55"
"7edef919-2e17-4ae7-97b1-3218ef09b35d";"7097";"11.385.805/0001-17";"Denize";"479,40";"2020-09-24 16:57:13"
"d745fe00-4353-469e-a90c-72073040486d";"7098";"23.407.139/0001-50";"Natalia R.";"519,10";"2020-09-24 21:21:50"
"240c8cff-f9c4-4786-b9f4-9079367fe7f8";"7099";"31.836.761/0001-01";"KELI";"468,70";"2020-09-25 08:05:18"
"3e9bb057-be51-4d02-9942-2b0b292bb864";"7100";"36.925.314/0001-42";"KELI";"1702,70";"2020-09-25 08:07:49"
"bab169af-a9f3-4598-ad93-08c9949ab035";"7101";"36.925.314/0001-42";"KELI";"629,30";"2020-09-25 09:10:36"
"5a26a3f2-5ec5-4dbc-8280-3c383d03f33a";"7102";"36.925.314/0001-42";"KELI";"449,10";"2020-09-25 09:11:48"
"5072897b-d9db-491f-b68a-3c72f20af0cc";"7103";"04.047.000/0001-06";"NATALIA";"1947,90";"2020-09-25 10:02:36"
"8e8b80cf-364f-45d7-bdd3-a929f63b0a67";"7104";"33.136.931/0001-70";"Denize";"626,30";"2020-09-25 12:57:44"
"8c8b3d2e-aa84-40ae-b5bd-e67e626a472c";"7105";"00.944.542/0001-12";"KELI";"1869,70";"2020-09-25 13:26:35"
"0f631cf2-d748-42c0-991b-bc38ae14ff8f";"7106";"07.680.155/0001-65";"Natalia R.";"716,80";"2020-09-25 15:06:46"
"e11fda73-5b09-48f1-b499-aa90b68cc726";"7107";"23.239.690/0001-31";"FANNY";"598,80";"2020-09-25 15:41:36"
"fa748405-dd7e-45ae-865e-7bade03903ea";"7108";"53.932.679/0001-13";"Sandra";"1866,50";"2020-09-25 16:53:24"
"2441fe8d-5d71-4173-8a15-01b50993ec08";"7109";"00.958.781/0001-21";"KELI";"2704,00";"2020-09-25 20:16:44"
"9c5733a5-7800-4261-83ef-e9c5e9fe7db7";"7110";"28.753.047/0001-45";"Erika";"598,90";"2020-09-25 21:51:54"
"38870c47-ec3f-4d49-a91f-e53e81f904bb";"7111";"37.405.037/0001-00";"KELI";"988,60";"2020-09-26 09:33:10"
"9c2e64ab-ec1b-4ffa-83e7-56a254764605";"7112";"35.705.659/0001-28";"Erika";"759,10";"2020-09-26 17:31:34"
"5767c32d-ed31-4a98-8829-96dcdbd40324";"7113";"24.958.363/0001-00";"FANNY";"810,90";"2020-09-26 18:21:59"
"7f96a5de-b7cf-4a1b-b3a7-96dab5b6c1d2";"7114";"15.619.557/0001-82";"Denize";"3507,10";"2020-09-27 19:36:58"
"afba3efc-9217-4d5c-8f00-a7bd141d1b28";"7115";"35.606.745/0001-83";"KELI";"2452,00";"2020-09-28 04:53:17"
"e4ef0eae-2e36-429b-83b8-b0c942abbac1";"7116";"00.004.449/0001-28";"FANNY";"4088,70";"2020-09-28 07:42:09"
"eea82fdf-5a58-4cd9-b7f9-017e6406901f";"7117";"17.605.028/0001-55";"FANNY";"2889,50";"2020-09-28 10:42:07"
"17443e9c-f225-4837-a863-564c6c850efc";"7118";"30.185.818/0001-97";"KELI";"458,80";"2020-09-28 11:34:07"
"cecc2e32-82cf-4c15-927f-2b0139067d0f";"7119";"18.142.905/0001-61";"Danisio";"2986,20";"2020-09-28 13:58:14"
"c8237d10-d614-466a-8d3d-2927c1f4653d";"7120";"04.047.000/0001-06";"NATALIA";"1809,00";"2020-09-28 14:06:03"
"d54f1a4f-85f9-41a8-b7c2-f96a7bc8b640";"7121";"19.125.995/0001-45";"KELI";"1501,40";"2020-09-28 14:34:17"
"4ef0f424-b24c-4ecb-ab71-9635d0aadb08";"7122";"33.732.653/0001-14";"FANNY";"1430,80";"2020-09-28 19:48:26"
"3481dcce-2fd4-4f23-a8af-499eecd2523f";"7123";"27.934.557/0001-56";"Sandra";"428,90";"2020-09-29 06:02:55"
"279cf1fa-628d-4a0b-84d1-af6368965a20";"7124";"17.643.831/0001-84";"KELI";"3404,00";"2020-09-29 10:01:05"
"bdb5d862-011a-4d9d-b4c0-dab83a08326a";"7125";"22.417.146/0001-70";"Erika";"1058,80";"2020-09-29 10:45:18"
"628bca3c-9f59-4b12-bf3e-4445c2015e33";"7126";"29.219.800/0001-80";"NATALIA";"1496,60";"2020-09-29 11:05:36"
"e5ef4f6a-bc6e-4a9c-8115-3c65234ad383";"7127";"19.795.949/0001-53";"Erika";"1022,30";"2020-09-29 12:56:52"
"d8e736c2-4821-4a3c-9341-8423d85cc344";"7128";"36.424.467/0001-06";"Danisio";"1108,50";"2020-09-29 14:10:50"
"ba71724b-7e72-47e3-8afa-ab97793692b3";"7129";"28.996.008/0001-79";"FANNY";"857,10";"2020-09-29 14:21:09"
"c64e3c79-9eeb-4962-829c-343de17beb06";"7130";"36.424.467/0001-06";"Danisio";"529,40";"2020-09-29 15:03:31"
"77543493-7df3-4dfe-9a78-5197ccd80d10";"7131";"24.447.804/0001-00";"Usuário de teste";"495,10";"2020-09-29 17:47:39"
"1bb82a3f-a669-4a1b-86f1-ba0b4bbebf55";"7132";"31.954.836/0001-59";"NATALIA";"355,80";"2020-09-29 20:54:10"
"fe10cbf9-b36f-425c-9e51-084a713ec2a5";"7133";"15.577.168/0001-31";"KELI";"275,50";"2020-09-29 21:31:06"
"64817deb-d5f4-463d-847c-7c701aa94b7e";"7134";"33.860.435/0001-65";"Erika";"509,10";"2020-09-29 21:59:39"
"78671c90-2ec8-4256-ad90-3b809c00dc81";"7135";"18.439.136/0001-68";"Sandra";"754,90";"2020-09-29 22:46:22"
"b625b20c-2118-4103-9cdc-11ec5e84f7a7";"7136";"22.956.834/0001-08";"NATALIA";"768,70";"2020-09-30 11:55:43"
"9cfde83a-e542-411b-ad0f-43b7b4cf60eb";"7137";"23.161.455/0001-94";"Denize";"1947,10";"2020-09-30 13:49:00"
"527b231a-5a3d-49cf-9a18-0ba821a3f50d";"7138";"30.185.818/0001-97";"KELI";"748,70";"2020-09-30 14:10:49"
"48bf9f98-322c-44c9-bc58-f95755481483";"7139";"35.792.171/0001-85";"NATALIA";"948,80";"2020-09-30 14:30:18"
"2ecb45d8-a8ff-4e41-bcc8-51060064305c";"7140";"18.861.467/0001-91";"Sandra";"399,00";"2020-09-30 15:49:41"
"bcd448cc-fc10-42c4-a184-48b01cd01eb2";"7141";"33.695.100/0001-39";"Erika";"349,40";"2020-09-30 16:52:26"
"76b2ca7c-3e05-42b0-9b8a-40b562955f78";"7142";"13.994.566/0001-28";"KELI";"755,90";"2020-09-30 17:40:30"
"cf5cdeab-c464-473b-8d4d-b6d5da6c640f";"7143";"38.184.772/0001-01";"Erika";"708,90";"2020-09-30 19:50:09"
"b0e552f5-3113-41f3-ad5d-04492cf99db6";"7144";"05.117.156/0001-70";"KELI";"2719,00";"2020-09-30 20:56:49"
"94142eed-ee23-4e14-b818-a21404363d7b";"7146";"28.473.836/0001-22";"KELI";"651,00";"2020-10-01 08:58:41"
"656aeabf-04e9-4671-81f5-af21fafb3c0c";"7147";"31.954.836/0001-59";"NATALIA";"659,10";"2020-10-01 09:39:16"
"6f0a42bc-9bc6-42b6-80c1-cbd45e904714";"7148";"33.695.100/0001-39";"Erika";"279,60";"2020-10-01 09:40:46"
"015706c3-2328-4880-a162-fb89702e887d";"7149";"31.954.836/0001-59";"NATALIA";"419,30";"2020-10-01 11:30:40"
"3db681c0-4ba0-417b-b96e-a5d6b65d5f8d";"7150";"08.835.108/0001-06";"Danisio";"3524,20";"2020-10-01 13:44:32"
"ff17d0ed-90fb-4988-9a84-58246b502035";"7151";"26.804.590/0001-07";"Erika";"743,90";"2020-10-01 14:12:49"
"d4d19a32-9624-4ace-9e75-882e44448201";"7152";"23.161.455/0001-94";"Denize";"249,50";"2020-10-01 14:12:59"
"a900cb3a-32d1-4448-97ef-b79cc720cc53";"7153";"26.804.590/0001-07";"Erika";"753,90";"2020-10-01 14:19:24"
"347493b0-f005-4f13-9660-9607cc40a64d";"7154";"37.405.037/0001-00";"KELI";"679,20";"2020-10-01 15:03:10"
"820db7fd-4ae5-4b09-82cd-1772ae0da24a";"7155";"22.954.138/0001-62";"Denize";"4447,20";"2020-10-01 16:27:08"
"e3466bf6-cf80-4f20-9214-c547664c429f";"7156";"17.183.231/0001-80";"KELI";"1747,80";"2020-10-02 07:55:27"
"849a037c-be3f-4f63-ab12-14a7ea6c29f7";"7157";"52.553.195/0001-09";"Denize";"1738,70";"2020-10-02 10:47:39"
"29bdb2f6-8233-46ac-9f0d-1f1b147e95ce";"7158";"18.566.845/0001-04";"Danisio";"2111,00";"2020-10-02 11:11:27"
"ae8f3b6f-6745-41c8-ad22-5dd420c8988f";"7159";"21.868.628/0001-83";"Denize";"3222,90";"2020-10-02 11:52:31"
"5ff698c5-6dcc-44c6-acdb-fe9ba473de6b";"7160";"17.513.922/0002-86";"Natalia R.";"840,60";"2020-10-02 12:27:33"
"27c98886-ed9e-4bf8-9c86-f1ee42a1f014";"7161";"21.316.169/0001-25";"NATALIA";"2133,80";"2020-10-02 13:35:34"
"a77a362f-6fdc-42cb-b4e7-226c6d9ae238";"7162";"19.795.949/0001-53";"Erika";"1707,90";"2020-10-02 15:31:25"
"2c0df28d-4e84-4c32-95cb-76bc07cdfe67";"7163";"17.929.155/0001-00";"NATALIA";"2516,00";"2020-10-03 10:15:39"
"84e0ac92-dc33-4877-bdee-afee49d9fa67";"7164";"18.146.450/0001-52";"Erika";"869,00";"2020-10-03 12:13:29"
"d37104d1-8125-4a10-b5a1-ca168614b504";"7166";"31.434.742/0001-59";"Erika";"3489,10";"2020-10-03 14:17:58"
"cf0812de-cf37-4f34-8da6-a23cf9a88c3f";"7167";"18.861.467/0001-91";"Sandra";"319,20";"2020-10-03 22:29:53"
"0f8bf75f-c91e-40b5-bf4b-e50b18dd8c93";"7168";"27.630.495/0001-99";"Denize";"898,80";"2020-10-04 10:55:43"
"bd29eeea-6069-4da2-816f-435f270aa595";"7169";"36.114.800/0001-80";"Natalia R.";"758,40";"2020-10-04 15:28:05"
"bdb8c1df-1228-49a0-9635-554a2d93485a";"7170";"19.143.504/0001-99";"NATALIA";"1618,10";"2020-10-04 16:27:22"
"598deee2-11da-4869-8051-607940a8df9d";"7171";"30.810.551/0001-81";"Erika";"3907,80";"2020-10-04 21:11:02"
"6a616858-402c-4eac-a5bb-0053f885f896";"7172";"04.099.033/0001-91";"Danisio";"2279,90";"2020-10-05 08:56:33"
"558c68c7-fc50-4c5e-8617-a893e119adab";"7173";"82.504.390/0001-00";"KELI";"3872,80";"2020-10-05 09:22:27"
"eb9e13b0-c9be-4dde-b5f6-c4428377270c";"7174";"09.561.153/0001-82";"NATALIA";"1088,70";"2020-10-05 10:47:49"
"f0550f95-74c2-4627-afbc-482339a75f43";"7175";"33.391.720/0001-84";"KELI";"1731,10";"2020-10-05 10:55:12"
"020d1fee-e62b-4b44-83c4-edf3391e5434";"7176";"17.513.922/0002-86";"Natalia R.";"1347,90";"2020-10-05 16:10:00"
"cd2e20f0-3edb-4dd0-b65e-2b06198d2f42";"7177";"34.370.017/0001-52";"Danisio";"588,60";"2020-10-05 21:46:35"
"ccefb9b7-884d-4ae7-b781-01191dfc6358";"7178";"33.782.983/0001-14";"Erika";"739,00";"2020-10-05 21:47:06"
"2b0187c4-b284-439e-92bb-f058a01b9bc6";"7179";"26.081.012/0001-81";"Erika";"2576,60";"2020-10-06 08:07:48"
"07099845-6882-47be-93c1-b3dd1174b595";"7180";"17.183.231/0001-80";"KELI";"611,30";"2020-10-06 08:40:06"
"e2c77903-697d-414e-a0c0-17265aae8f8b";"7181";"38.112.162/0001-94";"KELI";"858,60";"2020-10-06 10:09:03"
"45da63d9-a581-4877-be5e-01d9ccb03079";"7182";"16.678.924/0001-81";"Denize";"848,80";"2020-10-06 10:22:18"
"30e7a5f0-446a-4718-a502-2ae856eb4e1d";"7183";"28.941.720/0001-70";"KELI";"599,20";"2020-10-06 11:33:10"
"e84eb099-85b6-475d-8486-b603c0e7f5d3";"7184";"29.219.800/0001-80";"Erika";"1008,70";"2020-10-06 11:54:20"
"64c8856f-4388-4b24-b1a4-61ed163dedf6";"7185";"29.219.800/0001-80";"Erika";"239,60";"2020-10-06 13:19:58"
"a47615a6-3e10-4d64-9dc0-c3d9259cb1ba";"7186";"31.954.836/0001-59";"NATALIA";"1477,90";"2020-10-06 15:25:29"
"f1608c24-cd21-4422-91d8-bd9a65b4a0fc";"7187";"33.063.523/0001-36";"Gugu";"1600,00";"2020-10-06 15:58:01"
"d3cbe0ec-2f4f-48a5-956f-d4de7ad23154";"7188";"28.473.836/0001-22";"KELI";"509,10";"2020-10-06 16:59:31"
"b5060d09-a11d-4877-a4ca-930dd3650dca";"7189";"33.211.146/3000-15";"Danisio";"659,10";"2020-10-06 17:13:58"
"211e860b-bdb2-4b44-a22b-28e97dd880bd";"7190";"82.282.450/0001-89";"Erika";"793,00";"2020-10-06 17:53:47"
"cc86ab19-da06-4c84-b0b9-7c223244c590";"7191";"24.454.962/0001-89";"Erika";"699,00";"2020-10-06 18:11:05"
"a5e3fc1a-9ca8-48c7-9ec7-074b70858689";"7192";"32.501.403/0001-00";"FANNY";"638,80";"2020-10-06 22:17:40"
"4b859829-daea-4b80-99fb-23d9fac21917";"7193";"37.690.506/0001-80";"NATALIA";"529,00";"2020-10-07 08:32:51"
"d44f5802-e402-4c95-b483-033817ddee28";"7194";"31.558.276/0001-13";"KELI";"649,10";"2020-10-07 10:15:36"
"2010f058-4cf9-45be-8112-66b6ab5fe26a";"7195";"26.730.511/0001-52";"Denize";"2956,30";"2020-10-07 10:27:27"
"59811304-fe93-44a1-b98f-472eadcfa5b5";"7196";"34.667.798/0001-41";"NATALIA";"1786,20";"2020-10-07 10:58:43"
"ef968422-ad7a-4b2e-ac49-9b71a754b687";"7197";"17.678.333/0001-77";"NATALIA";"1314,20";"2020-10-07 11:49:56"
"d14bbdd5-2fa6-42a1-a141-1fda0e75c407";"7198";"18.307.097/0001-45";"KELI";"768,80";"2020-10-07 12:10:02"
"37af5019-f63e-42b3-b824-1b49369b1257";"7199";"28.517.909/0001-30";"FANNY";"1078,70";"2020-10-07 12:28:31"
"aae5014e-d3f6-4453-af96-ee800f995a43";"7200";"00.944.542/0001-12";"KELI";"3062,10";"2020-10-07 12:46:59"
"054bfc96-c2b4-46b7-a83f-a817a7812da5";"7201";"15.299.660/0001-92";"KELI";"920,40";"2020-10-07 13:51:11"
"894bf312-aa36-4920-bd4a-34498b84c6b6";"7202";"20.856.586/0001-06";"NATALIA";"1098,60";"2020-10-07 13:55:59"
"9f8f6751-d85c-46f5-bdae-c5b75580b4e8";"7203";"29.825.803/0001-67";"NATALIA";"1587,00";"2020-10-07 14:46:47"
"c683ac6b-d111-4253-9b7d-b9fee58fb76e";"7204";"07.609.292/0001-03";"Denize";"978,60";"2020-10-07 15:26:10"
"c8c7ecd3-2b14-4482-8fce-b58998176a7b";"7205";"37.405.037/0001-00";"KELI";"524,40";"2020-10-07 16:31:22"
"fbf66819-f755-48db-9063-43aa38fcd4de";"7206";"17.093.575/0001-07";"Denize";"1227,80";"2020-10-07 16:54:05"
"67ef7f6d-a962-42a9-87f9-0c8de4766521";"7207";"27.448.720/0001-70";"FANNY";"589,30";"2020-10-07 17:50:41"
"9ed33e45-0ba7-4803-ace2-7a54941031c5";"7208";"30.803.087/0001-04";"FANNY";"1043,60";"2020-10-07 18:48:07"
"9dc65bb1-ab3e-4bc7-b248-6691ff096d91";"7209";"34.346.772/0001-00";"KELI";"768,70";"2020-10-08 06:46:05"
"de4758c2-391a-4657-aecd-70072b78380e";"7210";"17.419.259/0001-74";"KELI";"4656,70";"2020-10-08 09:18:17"
"899090cd-ceaf-42fc-a125-aee3f2338101";"7211";"28.414.525/0001-92";"FANNY";"628,60";"2020-10-08 09:52:30"
"a5fb7009-70de-495f-91f1-92eb16e375fe";"7212";"27.929.854/0001-03";"KELI";"1185,10";"2020-10-08 10:31:20"
"c0f4fcd9-6d18-4719-a78d-df5dd4c506e2";"7213";"09.552.554/0001-76";"Erika";"558,70";"2020-10-08 10:36:12"
"d4914d70-6fad-4bd3-86ff-ee323d59fd61";"7214";"16.614.461/0001-94";"NATALIA";"2378,60";"2020-10-08 10:36:34"
"a43ce1d8-0539-4aa8-bd0c-61ff614cf5ec";"7215";"31.803.033/0001-01";"Denize";"3136,20";"2020-10-08 15:16:35"
"401ef5d2-f57a-4ece-9ca7-1ea1faae91d6";"7216";"13.416.531/0001-01";"FANNY";"743,80";"2020-10-08 16:31:54"
"a260cb89-df40-4d32-bc05-92adfac81ee3";"7217";"71.485.155/0001-03";"Denize";"1637,10";"2020-10-08 17:31:08"
"a13cb061-7188-4b9b-af32-922f1a9c1df5";"7218";"31.636.290/0001-98";"FANNY";"558,40";"2020-10-08 19:18:50"
"0248f6ba-7add-4a6d-b3af-675a5d2b0038";"7219";"37.016.593/0001-94";"Erika";"1979,40";"2020-10-08 19:45:59"
"bccb7bbe-9998-44d2-b9bb-f9f604b9fe82";"7220";"18.146.450/0001-52";"Erika";"3096,50";"2020-10-08 20:44:34"
"f86e21c8-8650-4e00-b9a4-3d2bb866b676";"7221";"26.081.012/0001-81";"Erika";"1694,30";"2020-10-08 21:12:36"
"c4a3d52c-bb94-4cda-8c83-8f44bf536d5c";"7222";"18.146.450/0001-52";"Erika";"689,00";"2020-10-08 21:20:19"
"169f0724-d169-445a-9d58-80aa4ebfd932";"7223";"37.779.526/0001-21";"KELI";"1947,80";"2020-10-09 11:06:48"
"17ec2e84-da29-4581-af22-9702497cfbea";"7224";"37.779.526/0001-21";"KELI";"1947,80";"2020-10-09 11:10:54"
"5ac9843e-7828-4c8c-bef7-cb2d3ef70429";"7225";"28.844.687/0001-60";"NATALIA";"2348,60";"2020-10-09 11:12:48"
"14b3cd98-44ff-4d36-8f7f-ba044e346f0b";"7226";"29.673.333/0001-63";"NATALIA";"748,60";"2020-10-09 13:51:23"
"1ffb8979-ac0b-4e7a-abee-ddc5dc1ff597";"7227";"25.529.357/0001-92";"KELI";"539,30";"2020-10-09 13:58:42"
"d45c1c2a-61b4-4a77-859c-bbfa31a570b5";"7228";"35.792.171/0001-85";"Erika";"969,10";"2020-10-09 15:08:23"
"b808db85-9734-4416-be47-1dc8b854980d";"7229";"15.577.168/0001-31";"KELI";"455,80";"2020-10-09 16:58:26"
"806c75f7-4cb7-4077-bc49-ed1b5e65277e";"7230";"34.890.727/0001-03";"NATALIA";"627,30";"2020-10-10 23:17:52"
"48ebe004-8a57-4ddf-b470-7322747f7d22";"7231";"34.890.727/0001-03";"NATALIA";"315,30";"2020-10-10 23:27:56"
"b8d9e20d-0005-4b14-9b32-717c098f8ec9";"7232";"10.368.931/0001-09";"KELI";"1198,80";"2020-10-11 16:11:12"
"a4fc6a0b-8df0-4f3d-b971-7cc9c2aea431";"7233";"06.935.689/0001-22";"Denize";"409,40";"2020-10-11 17:50:32"
"1b2ab946-957b-4ceb-95a8-97b29f8d3a8a";"7234";"36.168.801/0001-08";"Erika";"764,80";"2020-10-11 20:41:38"
"37f75e63-7536-479f-aabd-d8149be57247";"7235";"32.160.553/0001-06";"Erika";"639,20";"2020-10-12 00:15:22"
"1dc88739-374a-4c04-acd3-489a9e4c674f";"7236";"36.475.444/0001-20";"Erika";"528,80";"2020-10-12 10:23:47"
"4f36662f-9b83-41a6-b308-935487aac990";"7237";"26.730.511/0001-52";"Denize";"1288,60";"2020-10-12 22:16:09"
"db38025f-d132-4b66-b241-9548dbd5f27b";"7238";"22.683.017/0001-23";"Natalia R.";"3920,50";"2020-10-13 12:08:58"
"ceef1342-c953-4659-b464-bd4d46b4913c";"7239";"33.974.497/0001-06";"Denize";"458,80";"2020-10-13 13:53:12"
"98020b8d-e0bb-41e3-9000-c9afbc2f13b8";"7240";"12.816.126/0001-18";"FANNY";"1599,30";"2020-10-13 14:21:34"
"32bd8540-e611-4156-8060-9b4f6a02cb3e";"7241";"07.544.882/0001-03";"FANNY";"449,40";"2020-10-13 14:50:23"
"966d527b-1d9a-46e3-845e-e8bc6e17ca70";"7242";"11.366.921/0001-99";"KELI";"2453,50";"2020-10-13 15:27:50"
"09d71ef5-3bc3-4304-9059-179aa71797d6";"7243";"28.996.008/0001-79";"FANNY";"968,40";"2020-10-13 15:42:10"
"bd3910ee-2bf7-4056-97a6-0cda7c9fb1bb";"7244";"26.223.890/0001-94";"Denize";"329,40";"2020-10-13 16:05:40"
"5ff199a1-f6d7-4552-a728-fc8e66d932ea";"7245";"20.494.898/0001-09";"FANNY";"867,00";"2020-10-13 17:22:20"
"bca5edfc-7b88-42b8-91e6-4844a1a555f6";"7246";"13.481.169/0001-52";"Denize";"838,00";"2020-10-13 17:28:32"
